batch,style_no,sku_numeric,product_id,gold_weight_gms,diamond_weight_ct,diamond_type_total,variant_color,variant_size,variant_images,variant_image_count,variant_videos,variant_video_count,variant_total,image_file_count,video_file_count,diamond_type1,diamond_type1_count,diamond_type1_dimensions,diamond_type2,diamond_type2_count,diamond_type2_dimensions,diamond_type3,diamond_type3_count,diamond_type3_dimensions,diamond_type4,diamond_type4_count,diamond_type4_dimensions,diamond_type5,diamond_type5_count,diamond_type5_dimensions,diamond_type6,diamond_type6_count,diamond_type6_dimensions,diamond_type7,diamond_type7_count,diamond_type7_dimensions,diamond_type8,diamond_type8_count,diamond_type8_dimensions,diamond_type9,diamond_type9_count,diamond_type9_dimensions,diamond_type10,diamond_type10_count,diamond_type10_dimensions,diamond_type11,diamond_type11_count,diamond_type11_dimensions,diamond_type12,diamond_type12_count,diamond_type12_dimensions,diamond_type13,diamond_type13_count,diamond_type13_dimensions
Batch-17 Vol.1,ER-17022,17022,17022-Y,4.908448,0.0,0,Yellow,,vendor-data\Batch-17 Vol.1\17022\17022-Model-Yellow.jpg | vendor-data\Batch-17 Vol.1\17022\17022-Y1.jpg | vendor-data\Batch-17 Vol.1\17022\17022-Y2.jpg | vendor-data\Batch-17 Vol.1\17022\17022-Y3.jpg | vendor-data\Batch-17 Vol.1\17022\17022-Y4.jpg,5,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17023,17023,17023-W,5.779735199999999,0.0,0,White,,vendor-data\Batch-17 Vol.1\17023\17023-W1.jpg | vendor-data\Batch-17 Vol.1\17023\17023-W2.jpg | vendor-data\Batch-17 Vol.1\17023\17023-W3.jpg | vendor-data\Batch-17 Vol.1\17023\17023-W4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17023,17023,17023-RG,5.779735199999999,0.0,0,Rose,,vendor-data\Batch-17 Vol.1\17023\17023-R1.jpg | vendor-data\Batch-17 Vol.1\17023\17023-R2.jpg | vendor-data\Batch-17 Vol.1\17023\17023-R3.jpg | vendor-data\Batch-17 Vol.1\17023\17023-R4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17023,17023,17023-Y,5.779735199999999,0.0,0,Yellow,,vendor-data\Batch-17 Vol.1\17023\17023-Model-Yellow.jpg | vendor-data\Batch-17 Vol.1\17023\17023-Y1.jpg | vendor-data\Batch-17 Vol.1\17023\17023-Y2.jpg | vendor-data\Batch-17 Vol.1\17023\17023-Y3.jpg | vendor-data\Batch-17 Vol.1\17023\17023-Y4.jpg,5,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17026,17026,17026-W,2.6291848,0.0,0,White,,vendor-data\Batch-17 Vol.1\17026\17026-W1.jpg | vendor-data\Batch-17 Vol.1\17026\17026-W2.jpg | vendor-data\Batch-17 Vol.1\17026\17026-W3.jpg | vendor-data\Batch-17 Vol.1\17026\17026-W4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17026,17026,17026-RG,2.6291848,0.0,0,Rose,,vendor-data\Batch-17 Vol.1\17026\17026-R1.jpg | vendor-data\Batch-17 Vol.1\17026\17026-R2.jpg | vendor-data\Batch-17 Vol.1\17026\17026-R3.jpg | vendor-data\Batch-17 Vol.1\17026\17026-R4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17026,17026,17026-Y,2.6291848,0.0,0,Yellow,,vendor-data\Batch-17 Vol.1\17026\17026-Model-Yellow.jpg | vendor-data\Batch-17 Vol.1\17026\17026-Y1.jpg | vendor-data\Batch-17 Vol.1\17026\17026-Y2.jpg | vendor-data\Batch-17 Vol.1\17026\17026-Y3.jpg | vendor-data\Batch-17 Vol.1\17026\17026-Y4.jpg,5,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17027,17027,17027-W,3.0789583999999994,0.0,0,White,,vendor-data\Batch-17 Vol.1\17027\17027-W1.jpg | vendor-data\Batch-17 Vol.1\17027\17027-W2.jpg | vendor-data\Batch-17 Vol.1\17027\17027-W3.jpg | vendor-data\Batch-17 Vol.1\17027\17027-W4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17027,17027,17027-RG,3.0789583999999994,0.0,0,Rose,,vendor-data\Batch-17 Vol.1\17027\17027-R1.jpg | vendor-data\Batch-17 Vol.1\17027\17027-R2.jpg | vendor-data\Batch-17 Vol.1\17027\17027-R3.jpg | vendor-data\Batch-17 Vol.1\17027\17027-R4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17027,17027,17027-Y,3.0789583999999994,0.0,0,Yellow,,vendor-data\Batch-17 Vol.1\17027\17027-Model-Yellow.jpg | vendor-data\Batch-17 Vol.1\17027\17027-Y1.jpg | vendor-data\Batch-17 Vol.1\17027\17027-Y2.jpg | vendor-data\Batch-17 Vol.1\17027\17027-Y3.jpg | vendor-data\Batch-17 Vol.1\17027\17027-Y4.jpg,5,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17033,17033,17033-W,5.848438399999999,0.0,0,White,,vendor-data\Batch-17 Vol.1\17033\17033-W1.jpg | vendor-data\Batch-17 Vol.1\17033\17033-W2.jpg | vendor-data\Batch-17 Vol.1\17033\17033-W3.jpg | vendor-data\Batch-17 Vol.1\17033\17033-W4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17033,17033,17033-RG,5.848438399999999,0.0,0,Rose,,vendor-data\Batch-17 Vol.1\17033\17033-R1.jpg | vendor-data\Batch-17 Vol.1\17033\17033-R2.jpg | vendor-data\Batch-17 Vol.1\17033\17033-R3.jpg | vendor-data\Batch-17 Vol.1\17033\17033-R4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17033,17033,17033-Y,5.848438399999999,0.0,0,Yellow,,vendor-data\Batch-17 Vol.1\17033\17033-Model-Yellow.jpg | vendor-data\Batch-17 Vol.1\17033\17033-Y1.jpg | vendor-data\Batch-17 Vol.1\17033\17033-Y2.jpg | vendor-data\Batch-17 Vol.1\17033\17033-Y3.jpg | vendor-data\Batch-17 Vol.1\17033\17033-Y4.jpg,5,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17035,17035,17035-W,5.245558399999999,0.0,0,White,,vendor-data\Batch-17 Vol.1\17035\17035-W1.jpg | vendor-data\Batch-17 Vol.1\17035\17035-W2.jpg | vendor-data\Batch-17 Vol.1\17035\17035-W3.jpg | vendor-data\Batch-17 Vol.1\17035\17035-W4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17035,17035,17035-RG,5.245558399999999,0.0,0,Rose,,vendor-data\Batch-17 Vol.1\17035\17035-R1.jpg | vendor-data\Batch-17 Vol.1\17035\17035-R2.jpg | vendor-data\Batch-17 Vol.1\17035\17035-R3.jpg | vendor-data\Batch-17 Vol.1\17035\17035-R4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17035,17035,17035-Y,5.245558399999999,0.0,0,Yellow,,vendor-data\Batch-17 Vol.1\17035\17035-Model-Yellow.jpg | vendor-data\Batch-17 Vol.1\17035\17035-Y1.jpg | vendor-data\Batch-17 Vol.1\17035\17035-Y2.jpg | vendor-data\Batch-17 Vol.1\17035\17035-Y3.jpg | vendor-data\Batch-17 Vol.1\17035\17035-Y4.jpg,5,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17037,17037,17037-W,7.6107320000000005,0.0,0,White,,vendor-data\Batch-17 Vol.1\17037\17037-W1.jpg | vendor-data\Batch-17 Vol.1\17037\17037-W2.jpg | vendor-data\Batch-17 Vol.1\17037\17037-W3.jpg | vendor-data\Batch-17 Vol.1\17037\17037-W4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17037,17037,17037-RG,7.6107320000000005,0.0,0,Rose,,vendor-data\Batch-17 Vol.1\17037\17037-R1.jpg | vendor-data\Batch-17 Vol.1\17037\17037-R2.jpg | vendor-data\Batch-17 Vol.1\17037\17037-R3.jpg | vendor-data\Batch-17 Vol.1\17037\17037-R4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17037,17037,17037-Y,7.6107320000000005,0.0,0,Yellow,,vendor-data\Batch-17 Vol.1\17037\17037-Model-Yellow.jpg | vendor-data\Batch-17 Vol.1\17037\17037-Y1.jpg | vendor-data\Batch-17 Vol.1\17037\17037-Y2.jpg | vendor-data\Batch-17 Vol.1\17037\17037-Y3.jpg | vendor-data\Batch-17 Vol.1\17037\17037-Y4.jpg,5,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17045,17045,17045-W,2.821604,0.0,0,White,,vendor-data\Batch-17 Vol.1\17045\17045-W1.jpg | vendor-data\Batch-17 Vol.1\17045\17045-W2.jpg | vendor-data\Batch-17 Vol.1\17045\17045-W3.jpg | vendor-data\Batch-17 Vol.1\17045\17045-W4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17045,17045,17045-RG,2.821604,0.0,0,Rose,,vendor-data\Batch-17 Vol.1\17045\17045-R1.jpg | vendor-data\Batch-17 Vol.1\17045\17045-R2.jpg | vendor-data\Batch-17 Vol.1\17045\17045-R3.jpg | vendor-data\Batch-17 Vol.1\17045\17045-R4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17045,17045,17045-Y,2.821604,0.0,0,Yellow,,vendor-data\Batch-17 Vol.1\17045\17045-Model-Yellow.jpg | vendor-data\Batch-17 Vol.1\17045\17045-Y1.jpg | vendor-data\Batch-17 Vol.1\17045\17045-Y2.jpg | vendor-data\Batch-17 Vol.1\17045\17045-Y3.jpg | vendor-data\Batch-17 Vol.1\17045\17045-Y4.jpg,5,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17046,17046,17046-W,3.2633391999999994,0.0,0,White,,vendor-data\Batch-17 Vol.1\17046\17046-W1.jpg | vendor-data\Batch-17 Vol.1\17046\17046-W2.jpg | vendor-data\Batch-17 Vol.1\17046\17046-W3.jpg | vendor-data\Batch-17 Vol.1\17046\17046-W4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17046,17046,17046-RG,3.2633391999999994,0.0,0,Rose,,vendor-data\Batch-17 Vol.1\17046\17046-R1.jpg | vendor-data\Batch-17 Vol.1\17046\17046-R2.jpg | vendor-data\Batch-17 Vol.1\17046\17046-R3.jpg | vendor-data\Batch-17 Vol.1\17046\17046-R4.jpg,4,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.1,ER-17046,17046,17046-Y,3.2633391999999994,0.0,0,Yellow,,vendor-data\Batch-17 Vol.1\17046\17046-Model-Yellow.jpg | vendor-data\Batch-17 Vol.1\17046\17046-Y1.jpg | vendor-data\Batch-17 Vol.1\17046\17046-Y2.jpg | vendor-data\Batch-17 Vol.1\17046\17046-Y3.jpg | vendor-data\Batch-17 Vol.1\17046\17046-Y4.jpg,5,,0,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17051,17051,17051-W,3.7554399999999992,0.0,0,White,,vendor-data\Batch-17 Vol.2\17051\17051-W1.jpg | vendor-data\Batch-17 Vol.2\17051\17051-W2.jpg | vendor-data\Batch-17 Vol.2\17051\17051-W3.jpg | vendor-data\Batch-17 Vol.2\17051\17051-W4.jpg,4,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17051,17051,17051-RG,3.7554399999999992,0.0,0,Rose,,vendor-data\Batch-17 Vol.2\17051\17051-R1.jpg | vendor-data\Batch-17 Vol.2\17051\17051-R2.jpg | vendor-data\Batch-17 Vol.2\17051\17051-R3.jpg | vendor-data\Batch-17 Vol.2\17051\17051-R4.jpg,4,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17051,17051,17051-Y,3.7554399999999992,0.0,0,Yellow,,vendor-data\Batch-17 Vol.2\17051\17051-Model-Yellow.jpg | vendor-data\Batch-17 Vol.2\17051\17051-Y1.jpg | vendor-data\Batch-17 Vol.2\17051\17051-Y2.jpg | vendor-data\Batch-17 Vol.2\17051\17051-Y3.jpg | vendor-data\Batch-17 Vol.2\17051\17051-Y4.jpg,5,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17053,17053,17053-W,1.0833,0.0,0,White,,vendor-data\Batch-17 Vol.2\17053\17053-W1.jpg | vendor-data\Batch-17 Vol.2\17053\17053-W2.jpg | vendor-data\Batch-17 Vol.2\17053\17053-W3.jpg | vendor-data\Batch-17 Vol.2\17053\17053-W4.jpg,4,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17053,17053,17053-RG,1.0833,0.0,0,Rose,,vendor-data\Batch-17 Vol.2\17053\17053-R1.jpg | vendor-data\Batch-17 Vol.2\17053\17053-R2.jpg | vendor-data\Batch-17 Vol.2\17053\17053-R3.jpg | vendor-data\Batch-17 Vol.2\17053\17053-R4.jpg,4,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17053,17053,17053-Y,1.0833,0.0,0,Yellow,,vendor-data\Batch-17 Vol.2\17053\17053-Model-Yellow.jpg | vendor-data\Batch-17 Vol.2\17053\17053-Y1.jpg | vendor-data\Batch-17 Vol.2\17053\17053-Y2.jpg | vendor-data\Batch-17 Vol.2\17053\17053-Y3.jpg | vendor-data\Batch-17 Vol.2\17053\17053-Y4.jpg,5,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17055,17055,17055-W,1.430584,0.0,0,White,,vendor-data\Batch-17 Vol.2\17055\17055-W1.jpg | vendor-data\Batch-17 Vol.2\17055\17055-W2.jpg | vendor-data\Batch-17 Vol.2\17055\17055-W3.jpg | vendor-data\Batch-17 Vol.2\17055\17055-W4.jpg,4,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17055,17055,17055-RG,1.430584,0.0,0,Rose,,vendor-data\Batch-17 Vol.2\17055\17055-R1.jpg | vendor-data\Batch-17 Vol.2\17055\17055-R2.jpg | vendor-data\Batch-17 Vol.2\17055\17055-R3.jpg | vendor-data\Batch-17 Vol.2\17055\17055-R4.jpg,4,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17055,17055,17055-Y,1.430584,0.0,0,Yellow,,vendor-data\Batch-17 Vol.2\17055\17055-Model-Yellow.jpg | vendor-data\Batch-17 Vol.2\17055\17055-Y1.jpg | vendor-data\Batch-17 Vol.2\17055\17055-Y2.jpg | vendor-data\Batch-17 Vol.2\17055\17055-Y3.jpg | vendor-data\Batch-17 Vol.2\17055\17055-Y4.jpg,5,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17073,17073,17073-W,7.694130400000001,0.0,0,White,,vendor-data\Batch-17 Vol.2\17073\17073-W1.jpg | vendor-data\Batch-17 Vol.2\17073\17073-W2.jpg | vendor-data\Batch-17 Vol.2\17073\17073-W3.jpg | vendor-data\Batch-17 Vol.2\17073\17073-W4.jpg,4,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17073,17073,17073-RG,7.694130400000001,0.0,0,Rose,,vendor-data\Batch-17 Vol.2\17073\17073-R1.jpg | vendor-data\Batch-17 Vol.2\17073\17073-R2.jpg | vendor-data\Batch-17 Vol.2\17073\17073-R3.jpg | vendor-data\Batch-17 Vol.2\17073\17073-R4.jpg,4,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17073,17073,17073-Y,7.694130400000001,0.0,0,Yellow,,vendor-data\Batch-17 Vol.2\17073\17073-Model-Yellow.jpg | vendor-data\Batch-17 Vol.2\17073\17073-Y1.jpg | vendor-data\Batch-17 Vol.2\17073\17073-Y2.jpg | vendor-data\Batch-17 Vol.2\17073\17073-Y3.jpg | vendor-data\Batch-17 Vol.2\17073\17073-Y4.jpg,5,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17082,17082,17082-W,7.7676064,0.0,0,White,,vendor-data\Batch-17 Vol.2\17082\17082-W1.jpg | vendor-data\Batch-17 Vol.2\17082\17082-W2.jpg | vendor-data\Batch-17 Vol.2\17082\17082-W3.jpg | vendor-data\Batch-17 Vol.2\17082\17082-W4.jpg,4,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17082,17082,17082-RG,7.7676064,0.0,0,Rose,,vendor-data\Batch-17 Vol.2\17082\17082-R1.jpg | vendor-data\Batch-17 Vol.2\17082\17082-R2.jpg | vendor-data\Batch-17 Vol.2\17082\17082-R3.jpg | vendor-data\Batch-17 Vol.2\17082\17082-R4.jpg,4,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-17 Vol.2,ER-17082,17082,17082-Y,7.7676064,0.0,0,Yellow,,vendor-data\Batch-17 Vol.2\17082\17082-Model-Yellow.jpg | vendor-data\Batch-17 Vol.2\17082\17082-Y1.jpg | vendor-data\Batch-17 Vol.2\17082\17082-Y2.jpg | vendor-data\Batch-17 Vol.2\17082\17082-Y3.jpg | vendor-data\Batch-17 Vol.2\17082\17082-Y4.jpg,5,,0,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18004,18004,18004-W,0.7608847999999999,0.0,0,White,,vendor-data\Batch-18\18004\18004-W1.jpg | vendor-data\Batch-18\18004\18004-W2.jpg | vendor-data\Batch-18\18004\18004-W3.jpg | vendor-data\Batch-18\18004\18004-W4.jpg,4,vendor-data\Batch-18\18004\VL-18004-White.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18004,18004,18004-RG,0.7608847999999999,0.0,0,Rose,,vendor-data\Batch-18\18004\18004-R1.jpg | vendor-data\Batch-18\18004\18004-R2.jpg | vendor-data\Batch-18\18004\18004-R3.jpg | vendor-data\Batch-18\18004\18004-R4.jpg,4,vendor-data\Batch-18\18004\VL-18004-Rose.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18004,18004,18004-Y,0.7608847999999999,0.0,0,Yellow,,vendor-data\Batch-18\18004\18004-Y1.jpg | vendor-data\Batch-18\18004\18004-Y2.jpg | vendor-data\Batch-18\18004\18004-Y3.jpg | vendor-data\Batch-18\18004\18004-Y4.jpg,4,vendor-data\Batch-18\18004\VL-18004-Yellow.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18013,18013,18013-W,1.4769304,0.0,0,White,,vendor-data\Batch-18\18013\18013-W1.jpg | vendor-data\Batch-18\18013\18013-W2.jpg | vendor-data\Batch-18\18013\18013-W3.jpg | vendor-data\Batch-18\18013\18013-W4.jpg,4,vendor-data\Batch-18\18013\VL-18013-White.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18013,18013,18013-RG,1.4769304,0.0,0,Rose,,vendor-data\Batch-18\18013\18013-R1.jpg | vendor-data\Batch-18\18013\18013-R2.jpg | vendor-data\Batch-18\18013\18013-R3.jpg | vendor-data\Batch-18\18013\18013-R4.jpg,4,vendor-data\Batch-18\18013\VL-18013-Rose.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18013,18013,18013-Y,1.4769304,0.0,0,Yellow,,vendor-data\Batch-18\18013\18013-Y1.jpg | vendor-data\Batch-18\18013\18013-Y2.jpg | vendor-data\Batch-18\18013\18013-Y3.jpg | vendor-data\Batch-18\18013\18013-Y4.jpg,4,vendor-data\Batch-18\18013\VL-18013-Yellow.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18037,18037,18037-W,2.2191008,0.0,0,White,,vendor-data\Batch-18\18037\18037-W1.jpg | vendor-data\Batch-18\18037\18037-W2.jpg | vendor-data\Batch-18\18037\18037-W3.jpg | vendor-data\Batch-18\18037\18037-W4.jpg,4,vendor-data\Batch-18\18037\VL-18037-White.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18037,18037,18037-RG,2.2191008,0.0,0,Rose,,vendor-data\Batch-18\18037\18037-R1.jpg | vendor-data\Batch-18\18037\18037-R2.jpg | vendor-data\Batch-18\18037\18037-R3.jpg | vendor-data\Batch-18\18037\18037-R4.jpg,4,vendor-data\Batch-18\18037\VL-18037-Rose.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18037,18037,18037-Y,2.2191008,0.0,0,Yellow,,vendor-data\Batch-18\18037\18037-Y1.jpg | vendor-data\Batch-18\18037\18037-Y2.jpg | vendor-data\Batch-18\18037\18037-Y3.jpg | vendor-data\Batch-18\18037\18037-Y4.jpg,4,vendor-data\Batch-18\18037\VL-18037-Yellow.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18047,18047,18047-W,1.1167095999999999,0.0,0,White,,vendor-data\Batch-18\18047\18047-W1.jpg | vendor-data\Batch-18\18047\18047-W2.jpg | vendor-data\Batch-18\18047\18047-W3.jpg | vendor-data\Batch-18\18047\18047-W4.jpg,4,vendor-data\Batch-18\18047\VL-18047-White.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18047,18047,18047-RG,1.1167095999999999,0.0,0,Rose,,vendor-data\Batch-18\18047\18047-R1.jpg | vendor-data\Batch-18\18047\18047-R2.jpg | vendor-data\Batch-18\18047\18047-R3.jpg | vendor-data\Batch-18\18047\18047-R4.jpg,4,vendor-data\Batch-18\18047\VL-18047-Rose.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18047,18047,18047-Y,1.1167095999999999,0.0,0,Yellow,,vendor-data\Batch-18\18047\18047-Y1.jpg | vendor-data\Batch-18\18047\18047-Y2.jpg | vendor-data\Batch-18\18047\18047-Y3.jpg | vendor-data\Batch-18\18047\18047-Y4.jpg,4,vendor-data\Batch-18\18047\VL-18047-Yellow.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18048,18048,18048-W,1.4672591999999998,0.0,0,White,,vendor-data\Batch-18\18048\18048-W1.jpg | vendor-data\Batch-18\18048\18048-W2.jpg | vendor-data\Batch-18\18048\18048-W3.jpg | vendor-data\Batch-18\18048\18048-W4.jpg,4,vendor-data\Batch-18\18048\VL-18048-White.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18048,18048,18048-RG,1.4672591999999998,0.0,0,Rose,,vendor-data\Batch-18\18048\18048-R1.jpg | vendor-data\Batch-18\18048\18048-R2.jpg | vendor-data\Batch-18\18048\18048-R3.jpg | vendor-data\Batch-18\18048\18048-R4.jpg,4,vendor-data\Batch-18\18048\VL-18048-Rose.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18048,18048,18048-Y,1.4672591999999998,0.0,0,Yellow,,vendor-data\Batch-18\18048\18048-Y1.jpg | vendor-data\Batch-18\18048\18048-Y2.jpg | vendor-data\Batch-18\18048\18048-Y3.jpg | vendor-data\Batch-18\18048\18048-Y4.jpg,4,vendor-data\Batch-18\18048\VL-18048-Yellow.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18049,18049,18049-W,1.32194,0.0,0,White,,vendor-data\Batch-18\18049\18049-W1.jpg | vendor-data\Batch-18\18049\18049-W2.jpg | vendor-data\Batch-18\18049\18049-W3.jpg | vendor-data\Batch-18\18049\18049-W4.jpg,4,vendor-data\Batch-18\18049\VL-18049-White.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18049,18049,18049-RG,1.32194,0.0,0,Rose,,vendor-data\Batch-18\18049\18049-R1.jpg | vendor-data\Batch-18\18049\18049-R2.jpg | vendor-data\Batch-18\18049\18049-R3.jpg | vendor-data\Batch-18\18049\18049-R4.jpg,4,vendor-data\Batch-18\18049\VL-18049-Rose.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18049,18049,18049-Y,1.32194,0.0,0,Yellow,,vendor-data\Batch-18\18049\18049-Y1.jpg | vendor-data\Batch-18\18049\18049-Y2.jpg | vendor-data\Batch-18\18049\18049-Y3.jpg | vendor-data\Batch-18\18049\18049-Y4.jpg,4,vendor-data\Batch-18\18049\VL-18049-Yellow.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-18,VL-18050,18050,18050-W,1.5973808,0.0,0,White,,vendor-data\Batch-18\18050\18050-W1.jpg | vendor-data\Batch-18\18050\18050-W2.jpg | vendor-data\Batch-18\18050\18050-W3.jpg | vendor-data\Batch-18\18050\18050-W4.jpg,4,vendor-data\Batch-18\18050\VL-18050-White.mp4,1,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
